type,language,license,rightsHolder,datasetID,institutionCode,datasetName,eventID,parentEventID,eventDate,samplesizeValue,sampleSizeUnit,habitat,samplingProtocol,country,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinateSystem
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT3P4,FORMICA:TRANSECT:NOLOT3,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.5041036,9.9345509,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT3P5,FORMICA:TRANSECT:NOLOT3,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.5046539,9.9342166,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET1P1,FORMICA:TRANSECT:ITMET1,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1766764,11.0361621,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET1P2,FORMICA:TRANSECT:ITMET1,2018-05-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1767491,11.0361865,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET1P3,FORMICA:TRANSECT:ITMET1,2018-05-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1767886,11.0361876,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET1P4,FORMICA:TRANSECT:ITMET1,2018-05-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1769256,11.0364697,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET1P5,FORMICA:TRANSECT:ITMET1,2018-05-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1774663,11.0366809,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET2P1,FORMICA:TRANSECT:ITMET2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0519901,11.0128024,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET2P2,FORMICA:TRANSECT:ITMET2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0519946,11.012899,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET2P3,FORMICA:TRANSECT:ITMET2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0521029,11.0129166,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET2P4,FORMICA:TRANSECT:ITMET2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0522837,11.0127819,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET2P5,FORMICA:TRANSECT:ITMET2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0528829,11.0125092,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET3P1,FORMICA:TRANSECT:ITMET3,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0872311,11.0103341999999,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET3P2,FORMICA:TRANSECT:ITMET3,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0872437,11.0103441,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET3P3,FORMICA:TRANSECT:ITMET3,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.08728,11.0103242,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET3P4,FORMICA:TRANSECT:ITMET3,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0874637,11.0103907,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITMET3P5,FORMICA:TRANSECT:ITMET3,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.0881253,11.0104196,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT1P1,FORMICA:TRANSECT:ITHIT1,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7819365,11.6562657,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT1P2,FORMICA:TRANSECT:ITHIT1,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.781982,11.6562576,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT1P3,FORMICA:TRANSECT:ITHIT1,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7820537,11.6563075,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT1P4,FORMICA:TRANSECT:ITHIT1,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7821851,11.656392,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT1P5,FORMICA:TRANSECT:ITHIT1,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7826997,11.6561216,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT2P1,FORMICA:TRANSECT:ITHIT2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1040708,10.9827038,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT2P2,FORMICA:TRANSECT:ITHIT2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.104148,10.9827535,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT2P3,FORMICA:TRANSECT:ITHIT2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1041164,10.9827526,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT2P4,FORMICA:TRANSECT:ITHIT2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1043364,10.9828158,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT2P5,FORMICA:TRANSECT:ITHIT2,2018-05-09T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,43.1049506,10.9829828,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT3P1,FORMICA:TRANSECT:ITHIT3,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7848910999999,11.6618640999999,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT3P2,FORMICA:TRANSECT:ITHIT3,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7849198,11.6618228,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT3P3,FORMICA:TRANSECT:ITHIT3,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7850078,11.6619198,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT3P4,FORMICA:TRANSECT:ITHIT3,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7852224,11.6619783,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITHIT3P5,FORMICA:TRANSECT:ITHIT3,2018-05-10T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.7857647,11.6621977,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT1P1,FORMICA:TRANSECT:ITLOT1,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9735388,11.2141326,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT1P2,FORMICA:TRANSECT:ITLOT1,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9735443,11.2140764,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT1P3,FORMICA:TRANSECT:ITLOT1,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9736518,11.2139875,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT1P4,FORMICA:TRANSECT:ITLOT1,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9739252,11.2138886,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT1P5,FORMICA:TRANSECT:ITLOT1,2018-05-11T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9744532,11.2140642,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT2P1,FORMICA:TRANSECT:ITLOT2,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9531034,11.2161485,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT2P2,FORMICA:TRANSECT:ITLOT2,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9531087,11.2161475,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT2P3,FORMICA:TRANSECT:ITLOT2,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9531864,11.2160954,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT2P4,FORMICA:TRANSECT:ITLOT2,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9533705,11.2160331,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT2P5,FORMICA:TRANSECT:ITLOT2,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9539393999999,11.2159678,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT3P1,FORMICA:TRANSECT:ITLOT3,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9510207,11.225876,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT3P2,FORMICA:TRANSECT:ITLOT3,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.951038,11.2258387,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT3P3,FORMICA:TRANSECT:ITLOT3,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9511176,11.2258355,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT3P4,FORMICA:TRANSECT:ITLOT3,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.9513131,11.2256344,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:ITLOT3P5,FORMICA:TRANSECT:ITLOT3,2018-05-08T00:00:00Z,9,square metre,temperate forest,vegetation survey,Italy,42.951881,11.2252153,EPSG:4326,30,WGS84
