"","Loc","Type","Spec","Family","Order","Spec_group","lat","lng","date","Sampletime","Det","Stage","Sex","Method"
"1","Bo","crop","Alauda arvensis","Alaudidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"2","Bo","crop","Columba palumbus","Columbidae","Columbiformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"3","Bo","crop","Corvus corone","Corvidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"4","Bo","crop","Emberiza citrinella","Emberizidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"5","Bo","crop","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"6","Bo","crop","Passer domesticus","Passeridae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"7","Bo","crop","Pica pica","Corvidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"8","Bo","crop","Pyrrhula pyrrhula","Fringillidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"9","Bo","crop","Sturnus vulgaris","Sturnidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"10","Bo","crop","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"11","Bo","crop","Turdus merula","Turdidae","Passeriformes","birds",50.799362,4.813764,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"12","Bo","crtl","Alauda arvensis","Alaudidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"13","Bo","crtl","Anthus pratensis","Motacillidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"14","Bo","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"15","Bo","crtl","Emberiza citrinella","Emberizidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"16","Bo","crtl","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"17","Bo","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"18","Bo","crtl","Perdix perdix","Phasianidae","Galliformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"19","Bo","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"20","Bo","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.80072,4.812192,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"21","Bo","tree","Ardea cinerea","Ardeidae","Pelecaniformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"22","Bo","tree","Columba oenas","Columbidae","Columbiformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"23","Bo","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"24","Bo","tree","Corvus corone","Corvidae","Passeriformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"25","Bo","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"26","Bo","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"27","Bo","tree","Turdus merula","Turdidae","Passeriformes","birds",50.798534,4.814494,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"28","Bo1","crtl","Actitis hypoleucos","Scolopacidae","Charadriiformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"29","Bo1","crtl","Alauda arvensis","Alaudidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"30","Bo1","crtl","Anas crecca","Anatidae","Anseriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"31","Bo1","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"32","Bo1","crtl","Curruca communis","Sylviidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"33","Bo1","crtl","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"34","Bo1","crtl","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"35","Bo1","crtl","Falco tinnunculus","Falconidae","Falconiformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"36","Bo1","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"37","Bo1","crtl","Muscicapa striata","Muscicapidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"38","Bo1","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"39","Bo1","crtl","Prunella modularis","Prunellidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"40","Bo1","crtl","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"41","Bo1","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"42","Bo1","crtl","Turdus philomelos","Turdidae","Passeriformes","birds",50.830734,4.813417,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"43","Bo1","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"44","Bo1","tree","Corvus corone","Corvidae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"45","Bo1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"46","Bo1","tree","Falco tinnunculus","Falconidae","Falconiformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"47","Bo1","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"48","Bo1","tree","Parus major","Paridae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"49","Bo1","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"50","Bo1","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"51","Bo1","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"52","Bo1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"53","Bo1","tree","Turdus merula","Turdidae","Passeriformes","birds",50.831448,4.813626,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"54","Bo2","crtl","Alauda arvensis","Alaudidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"55","Bo2","crtl","Anas platyrhynchos","Anatidae","Anseriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"56","Bo2","crtl","Ardea cinerea","Ardeidae","Pelecaniformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"57","Bo2","crtl","Buteo buteo","Accipitridae","Accipitriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"58","Bo2","crtl","Chloris chloris","Fringillidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"59","Bo2","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"60","Bo2","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"61","Bo2","crtl","Corvus frugilegus","Corvidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"62","Bo2","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"63","Bo2","crtl","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"64","Bo2","crtl","Falco tinnunculus","Falconidae","Falconiformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"65","Bo2","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"66","Bo2","crtl","Fulica atra","Rallidae","Gruiformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"67","Bo2","crtl","Gallinula chloropus","Rallidae","Gruiformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"68","Bo2","crtl","Luscinia megarhynchos","Muscicapidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"69","Bo2","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"70","Bo2","crtl","Passer domesticus","Passeridae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"71","Bo2","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"72","Bo2","crtl","Phoenicurus phoenicurus","Muscicapidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"73","Bo2","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"74","Bo2","crtl","Prunella modularis","Prunellidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"75","Bo2","crtl","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"76","Bo2","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"77","Bo2","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.804672,5.00229,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"78","Bo2","tree","Alauda arvensis","Alaudidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"79","Bo2","tree","Buteo buteo","Accipitridae","Accipitriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"80","Bo2","tree","Chloris chloris","Fringillidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"81","Bo2","tree","Corvus corone","Corvidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"82","Bo2","tree","Corvus frugilegus","Corvidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"83","Bo2","tree","Coloeus monedula","Corvidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"84","Bo2","tree","Curruca communis","Sylviidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"85","Bo2","tree","Falco tinnunculus","Falconidae","Falconiformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"86","Bo2","tree","Motacilla alba","Motacillidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"87","Bo2","tree","Numenius arquata","Scolopacidae","Charadriiformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"88","Bo2","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"89","Bo2","tree","Prunella modularis","Prunellidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"90","Bo2","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"91","Bo2","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"92","Bo2","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"93","Bo2","tree","Turdus merula","Turdidae","Passeriformes","birds",50.804695,5.003687,2023-06-12,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"94","Ge1","crtl","Acrocephalus palustris","Acrocephalidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"95","Ge1","crtl","Certhia brachydactyla","Certhiidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"96","Ge1","crtl","Columba palumbus","Columbidae","Columbiformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"97","Ge1","crtl","Corvus corone","Corvidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"98","Ge1","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"99","Ge1","crtl","Curruca communis","Sylviidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"100","Ge1","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"101","Ge1","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"102","Ge1","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"103","Ge1","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"104","Ge1","crtl","Prunella modularis","Prunellidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"105","Ge1","crtl","Streptopelia decaocto","Columbidae","Columbiformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"106","Ge1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.011478,3.685224,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"107","Ge1","tree","Anas platyrhynchos","Anatidae","Anseriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"108","Ge1","tree","Curruca communis","Sylviidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"109","Ge1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"110","Ge1","tree","Motacilla alba","Motacillidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"111","Ge1","tree","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"112","Ge1","tree","Prunella modularis","Prunellidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"113","Ge1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"114","Ge1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",51.01141,3.686242,2023-05-25,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"115","Ie","crop","Alauda arvensis","Alaudidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"116","Ie","crop","Anas crecca","Anatidae","Anseriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"117","Ie","crop","Curruca communis","Sylviidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"118","Ie","crop","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"119","Ie","crop","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"120","Ie","crop","Motacilla flava","Motacillidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"121","Ie","crop","Phasianus colchicus","Phasianidae","Galliformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"122","Ie","crop","Prunella modularis","Prunellidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"123","Ie","crop","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"124","Ie","crop","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"125","Ie","crop","Turdus merula","Turdidae","Passeriformes","birds",50.898197,2.833149,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"126","Ie","crtl","Chloris chloris","Fringillidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"127","Ie","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"128","Ie","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"129","Ie","crtl","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"130","Ie","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"131","Ie","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"132","Ie","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"133","Ie","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.898647,2.833769,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"134","Ie","tree","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"135","Ie","tree","Columba oenas","Columbidae","Columbiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"136","Ie","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"137","Ie","tree","Curruca communis","Sylviidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"138","Ie","tree","Haematopus ostralegus","Haematopodidae","Charadriiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"139","Ie","tree","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"140","Ie","tree","Muscicapa striata","Muscicapidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"141","Ie","tree","Passer domesticus","Passeridae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"142","Ie","tree","Passer montanus","Passeridae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"143","Ie","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"144","Ie","tree","Pica pica","Corvidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"145","Ie","tree","Prunella modularis","Prunellidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"146","Ie","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"147","Ie","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"148","Ie","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"149","Ie","tree","Turdus merula","Turdidae","Passeriformes","birds",50.897827,2.834499,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"150","Ie1","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"151","Ie1","crtl","Emberiza schoeniclus","Emberizidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"152","Ie1","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"153","Ie1","crtl","Perdix perdix","Phasianidae","Galliformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"154","Ie1","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"155","Ie1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"156","Ie1","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.869884,2.80778,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"157","Ie1","tree","Buteo buteo","Accipitridae","Accipitriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"158","Ie1","tree","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"159","Ie1","tree","Columba oenas","Columbidae","Columbiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"160","Ie1","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
